position,CM
minutes,420.0
passes_completed,203.0
passes,235.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,85.0
passes_short,96.0
passes_completed_medium,86.0
passes_medium,97.0
passes_completed_long,27.0
passes_long,36.0
passes_total_distance,3796.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,44.0
passes_switches,11.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,14.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,25.0
passes_into_penalty_area,2.0
progressive_passes,15.0
carry_progressive_distance,583.0
assisted_shots,9.0
fouled,7.0
pens_won,0.0
tackles,14.0
interceptions,8.0
blocks,6.0
tackles_won,10.0
dribble_tackles,3.0
dribbles_vs,12.0
pressures,92.0
pressure_regains,27.0
clearances,6.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
