position,GK
minutes,3420.0
passes_completed,810.0
passes,1104.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,101.0
passes_short,106.0
passes_completed_medium,323.0
passes_medium,335.0
passes_completed_long,380.0
passes_long,654.0
passes_total_distance,26568.0
passes_free_kicks,65.0
through_balls,0.0
passes_pressure,122.0
passes_switches,50.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,1594.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,2.0
pressure_regains,2.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,191.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
