position,RB
minutes,1524.0
passes_completed,928.0
passes,1129.0
dribbles_completed,7.0
dribbles,15.0
passes_completed_short,386.0
passes_short,443.0
passes_completed_medium,425.0
passes_medium,479.0
passes_completed_long,105.0
passes_long,176.0
passes_total_distance,17087.0
passes_free_kicks,17.0
through_balls,1.0
passes_pressure,166.0
passes_switches,21.0
crosses,35.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,30.0
dispossessed,8.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,1.0
shots_total,3.0
shots_on_target,0.0
sca,18.0
gca,4.0
xg,0.8
crosses_into_penalty_area,7.0
passes_into_final_third,83.0
passes_into_penalty_area,13.0
progressive_passes,71.0
carry_progressive_distance,2513.0
assisted_shots,7.0
fouled,21.0
pens_won,0.0
tackles,33.0
interceptions,10.0
blocks,22.0
tackles_won,18.0
dribble_tackles,12.0
dribbles_vs,26.0
pressures,195.0
pressure_regains,56.0
clearances,18.0
errors,0.0
aerials_won,11.0
aerials_lost,21.0
ball_recoveries,134.0
pens_conceded,0.0
fouls,23.0
cards_yellow_red,0.0
