position,LB
minutes,90
passes_completed,35
passes,50
dribbles_completed,0
dribbles,0
passes_completed_short,5
passes_short,8
passes_completed_medium,24
passes_medium,29
passes_completed_long,6
passes_long,12
passes_total_distance,810
passes_free_kicks,1
through_balls,0
passes_pressure,16
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,6
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,58
assisted_shots,0
fouled,1
pens_won,0
tackles,1
interceptions,3
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,8
pressure_regains,4
clearances,2
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,18
pens_conceded,0
fouls,1
cards_yellow_red,0
