position,WB
minutes,90
passes_completed,22
passes,35
dribbles_completed,4
dribbles,4
passes_completed_short,11
passes_short,13
passes_completed_medium,8
passes_medium,12
passes_completed_long,3
passes_long,10
passes_total_distance,406
passes_free_kicks,1
through_balls,0
passes_pressure,5
passes_switches,2
crosses,4
corner_kicks,2
passes_intercepted,1
passes_blocked,1
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,5
shots_on_target,3
sca,1
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,139
assisted_shots,1
fouled,2
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,19
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
