position,DM
minutes,3240.0
passes_completed,1077.0
passes,1380.0
dribbles_completed,11.0
dribbles,16.0
passes_completed_short,452.0
passes_short,548.0
passes_completed_medium,457.0
passes_medium,560.0
passes_completed_long,149.0
passes_long,226.0
passes_total_distance,20038.0
passes_free_kicks,53.0
through_balls,2.0
passes_pressure,247.0
passes_switches,40.0
crosses,18.0
corner_kicks,15.0
passes_intercepted,17.0
passes_blocked,32.0
dispossessed,19.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,10.0
sca,52.0
gca,7.0
xg,1.9
crosses_into_penalty_area,3.0
passes_into_final_third,114.0
passes_into_penalty_area,16.0
progressive_passes,123.0
carry_progressive_distance,2073.0
assisted_shots,24.0
fouled,61.0
pens_won,0.0
tackles,88.0
interceptions,52.0
blocks,63.0
tackles_won,52.0
dribble_tackles,23.0
dribbles_vs,82.0
pressures,613.0
pressure_regains,164.0
clearances,63.0
errors,0.0
aerials_won,74.0
aerials_lost,62.0
ball_recoveries,490.0
pens_conceded,1.0
fouls,57.0
cards_yellow_red,0.0
