position,RW
minutes,385.0
passes_completed,145.0
passes,203.0
dribbles_completed,13.0
dribbles,25.0
passes_completed_short,56.0
passes_short,66.0
passes_completed_medium,63.0
passes_medium,82.0
passes_completed_long,26.0
passes_long,48.0
passes_total_distance,2982.0
passes_free_kicks,7.0
through_balls,4.0
passes_pressure,38.0
passes_switches,11.0
crosses,20.0
corner_kicks,15.0
passes_intercepted,7.0
passes_blocked,6.0
dispossessed,10.0
goals,3.0
assists,2.0
pens_made,3.0
pens_att,3.0
shots_total,12.0
shots_on_target,5.0
sca,22.0
gca,4.0
xg,3.1000000000000005
crosses_into_penalty_area,3.0
passes_into_final_third,9.0
passes_into_penalty_area,9.0
progressive_passes,22.0
carry_progressive_distance,989.0
assisted_shots,12.0
fouled,8.0
pens_won,0.0
tackles,6.0
interceptions,4.0
blocks,5.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,89.0
pressure_regains,24.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
