position,CB
minutes,90
passes_completed,44
passes,63
dribbles_completed,0
dribbles,2
passes_completed_short,22
passes_short,28
passes_completed_medium,19
passes_medium,24
passes_completed_long,3
passes_long,11
passes_total_distance,760
passes_free_kicks,1
through_balls,0
passes_pressure,12
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,2
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,17
assisted_shots,1
fouled,1
pens_won,0
tackles,4
interceptions,2
blocks,2
tackles_won,3
dribble_tackles,1
dribbles_vs,2
pressures,24
pressure_regains,11
clearances,4
errors,0
aerials_won,3
aerials_lost,0
ball_recoveries,21
pens_conceded,0
fouls,0
cards_yellow_red,0
