position,LM
minutes,802.0
passes_completed,266.0
passes,407.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,123.0
passes_short,150.0
passes_completed_medium,109.0
passes_medium,162.0
passes_completed_long,31.0
passes_long,82.0
passes_total_distance,4732.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,57.0
passes_switches,7.0
crosses,35.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,18.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,16.0
gca,1.0
xg,0.1
crosses_into_penalty_area,9.0
passes_into_final_third,10.0
passes_into_penalty_area,14.0
progressive_passes,26.0
carry_progressive_distance,979.0
assisted_shots,11.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,11.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,10.0
pressures,102.0
pressure_regains,32.0
clearances,28.0
errors,0.0
aerials_won,10.0
aerials_lost,9.0
ball_recoveries,63.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,1.0
