position,AM
minutes,1551.0
passes_completed,513.0
passes,744.0
dribbles_completed,42.0
dribbles,60.0
passes_completed_short,271.0
passes_short,337.0
passes_completed_medium,175.0
passes_medium,229.0
passes_completed_long,51.0
passes_long,139.0
passes_total_distance,8519.0
passes_free_kicks,19.0
through_balls,3.0
passes_pressure,149.0
passes_switches,26.0
crosses,33.0
corner_kicks,40.0
passes_intercepted,19.0
passes_blocked,24.0
dispossessed,57.0
goals,2.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,14.0
sca,62.0
gca,9.0
xg,2.3000000000000003
crosses_into_penalty_area,5.0
passes_into_final_third,44.0
passes_into_penalty_area,23.0
progressive_passes,47.0
carry_progressive_distance,1880.0
assisted_shots,32.0
fouled,39.0
pens_won,1.0
tackles,30.0
interceptions,8.0
blocks,27.0
tackles_won,17.0
dribble_tackles,7.0
dribbles_vs,34.0
pressures,385.0
pressure_regains,100.0
clearances,23.0
errors,0.0
aerials_won,26.0
aerials_lost,32.0
ball_recoveries,109.0
pens_conceded,0.0
fouls,31.0
cards_yellow_red,0.0
