position,LM
minutes,45
passes_completed,29
passes,34
dribbles_completed,0
dribbles,0
passes_completed_short,18
passes_short,21
passes_completed_medium,9
passes_medium,10
passes_completed_long,1
passes_long,2
passes_total_distance,429
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,1
crosses,2
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,0
carry_progressive_distance,18
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,6
pressure_regains,0
clearances,3
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
