position,CB
minutes,3060.0
passes_completed,2675.0
passes,2931.0
dribbles_completed,10.0
dribbles,13.0
passes_completed_short,1131.0
passes_short,1183.0
passes_completed_medium,1197.0
passes_medium,1274.0
passes_completed_long,326.0
passes_long,434.0
passes_total_distance,49643.0
passes_free_kicks,36.0
through_balls,1.0
passes_pressure,259.0
passes_switches,67.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,30.0
passes_blocked,18.0
dispossessed,9.0
goals,5.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,6.0
sca,30.0
gca,2.0
xg,2.7000000000000006
crosses_into_penalty_area,0.0
passes_into_final_third,156.0
passes_into_penalty_area,1.0
progressive_passes,178.0
carry_progressive_distance,7214.0
assisted_shots,8.0
fouled,9.0
pens_won,0.0
tackles,69.0
interceptions,24.0
blocks,40.0
tackles_won,47.0
dribble_tackles,18.0
dribbles_vs,46.0
pressures,258.0
pressure_regains,96.0
clearances,122.0
errors,0.0
aerials_won,53.0
aerials_lost,41.0
ball_recoveries,437.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
