position,FW
minutes,1813.0
passes_completed,295.0
passes,366.0
dribbles_completed,5.0
dribbles,13.0
passes_completed_short,176.0
passes_short,215.0
passes_completed_medium,97.0
passes_medium,112.0
passes_completed_long,11.0
passes_long,16.0
passes_total_distance,4135.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,96.0
passes_switches,0.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,14.0
dispossessed,25.0
goals,6.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,53.0
shots_on_target,23.0
sca,64.0
gca,10.0
xg,9.1
crosses_into_penalty_area,0.0
passes_into_final_third,17.0
passes_into_penalty_area,8.0
progressive_passes,18.0
carry_progressive_distance,778.0
assisted_shots,34.0
fouled,46.0
pens_won,2.0
tackles,5.0
interceptions,4.0
blocks,10.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,12.0
pressures,276.0
pressure_regains,72.0
clearances,9.0
errors,0.0
aerials_won,33.0
aerials_lost,54.0
ball_recoveries,70.0
pens_conceded,0.0
fouls,43.0
cards_yellow_red,0.0
