position,WB
minutes,60
passes_completed,14
passes,20
dribbles_completed,0
dribbles,0
passes_completed_short,10
passes_short,12
passes_completed_medium,4
passes_medium,4
passes_completed_long,0
passes_long,1
passes_total_distance,190
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,2
passes_blocked,3
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,0
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,57
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,1
tackles_won,2
dribble_tackles,2
dribbles_vs,4
pressures,8
pressure_regains,2
clearances,2
errors,0
aerials_won,1
aerials_lost,2
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
