position,AM
minutes,-0.6297
passes_completed,-0.5548
passes,-0.5672
dribbles_completed,-0.0815
dribbles,-0.1325
passes_completed_short,-0.4503
passes_short,-0.4768
passes_completed_medium,-0.5735
passes_medium,-0.5845
passes_completed_long,-0.5624
passes_long,-0.5027
passes_total_distance,-0.5946
passes_free_kicks,-0.247
through_balls,-0.073
passes_pressure,-0.3974
passes_switches,-0.5434
crosses,-0.3881
corner_kicks,0.5106
passes_intercepted,-0.456
passes_blocked,-0.498
dispossessed,-0.1264
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4063
shots_on_target,-0.2167
sca,-0.3313
gca,-0.2094
xg,-0.2338
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.3459
progressive_passes,-0.5123
carry_progressive_distance,-0.5388
assisted_shots,-0.234
fouled,-0.5421
pens_won,-0.3681
tackles,-0.6064
interceptions,-0.696
blocks,-0.5524
tackles_won,-0.5723
dribble_tackles,-0.5338
dribbles_vs,-0.6581
pressures,-0.3515
pressure_regains,-0.3478
clearances,-0.5591
errors,0.2502
aerials_won,-0.4552
aerials_lost,-0.0541
ball_recoveries,-0.6422
pens_conceded,-0.4889
fouls,-0.6764
cards_yellow_red,-0.3235
