position,WB
minutes,-0.8404
passes_completed,-0.7032
passes,-0.7441
dribbles_completed,-0.5095
dribbles,-0.5284
passes_completed_short,-0.6473
passes_short,-0.6718
passes_completed_medium,-0.67
passes_medium,-0.7044
passes_completed_long,-0.6462
passes_long,-0.6579
passes_total_distance,-0.703
passes_free_kicks,-0.542
through_balls,-0.5
passes_pressure,-0.7656
passes_switches,-0.6347
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.5478
dispossessed,-0.535
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.526
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6512
passes_into_penalty_area,-0.6507
progressive_passes,-0.6854
carry_progressive_distance,-0.7474
assisted_shots,-0.6747
fouled,-0.7199
pens_won,-0.3681
tackles,-0.4746
interceptions,-0.4823
blocks,-0.6375
tackles_won,-0.3958
dribble_tackles,-0.3199
dribbles_vs,-0.4865
pressures,-0.7058
pressure_regains,-0.6797
clearances,-0.2716
errors,0.2502
aerials_won,-0.3257
aerials_lost,-0.5531
ball_recoveries,-0.7393
pens_conceded,-0.4889
fouls,-0.7033
cards_yellow_red,-0.3235
