position,GK
minutes,1.5275
passes_completed,0.4939
passes,0.7372
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.3446
passes_short,-0.4161
passes_completed_medium,0.1567
passes_medium,0.0232
passes_completed_long,2.9761
passes_long,3.5231
passes_total_distance,1.5319
passes_free_kicks,3.6813
through_balls,-0.073
passes_pressure,-0.3097
passes_switches,1.4268
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.7471
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6063
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3999
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.0323
assisted_shots,-0.5921
fouled,-0.6183
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.7477
dribbles_vs,-0.7916
pressures,-0.898
pressure_regains,-0.901
clearances,-0.6002
errors,2.5999
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.0975
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
