position,FW
minutes,2.2313
passes_completed,1.535
passes,1.4684
dribbles_completed,2.4613
dribbles,2.3955
passes_completed_short,2.73
passes_short,2.7593
passes_completed_medium,0.6448
passes_medium,0.6892
passes_completed_long,0.3223
passes_long,0.0542
passes_total_distance,0.9284
passes_free_kicks,-0.4314
through_balls,5.2644
passes_pressure,2.1538
passes_switches,0.6424
crosses,0.7591
corner_kicks,-0.2751
passes_intercepted,2.8009
passes_blocked,2.0187
dispossessed,2.109
goals,5.7231
assists,4.9632
pens_made,6.5954
pens_att,5.4713
shots_total,4.71
shots_on_target,5.0933
sca,3.8069
gca,5.0501
xg,5.8142
crosses_into_penalty_area,0.1933
passes_into_final_third,1.08
passes_into_penalty_area,4.044
progressive_passes,1.6781
carry_progressive_distance,1.5992
assisted_shots,3.5667
fouled,0.4483
pens_won,1.9053
tackles,-0.0416
interceptions,-0.0193
blocks,0.0433
tackles_won,0.1044
dribble_tackles,-0.213
dribbles_vs,0.2383
pressures,1.5971
pressure_regains,1.0986
clearances,0.0877
errors,0.2502
aerials_won,0.4884
aerials_lost,1.3597
ball_recoveries,0.2768
pens_conceded,-0.4889
fouls,0.775
cards_yellow_red,-0.3235
