position,LW
minutes,-0.9955
passes_completed,-0.8271
passes,-0.8674
dribbles_completed,-0.6858
dribbles,-0.6655
passes_completed_short,-0.7862
passes_short,-0.8079
passes_completed_medium,-0.792
passes_medium,-0.8194
passes_completed_long,-0.702
passes_long,-0.7188
passes_total_distance,-0.808
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8664
passes_switches,-0.6894
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.7222
dispossessed,-0.5831
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4847
shots_on_target,-0.526
sca,-0.62
gca,-0.3146
xg,-0.2917
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.5593
progressive_passes,-0.7461
carry_progressive_distance,-0.8358
assisted_shots,-0.6196
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.7782
dribble_tackles,-0.7477
dribbles_vs,-0.7535
pressures,-0.8505
pressure_regains,-0.8457
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.7195
ball_recoveries,-0.8813
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
