position,RM
minutes,-0.9816
passes_completed,-0.8237
passes,-0.8562
dribbles_completed,-0.6354
dribbles,-0.5893
passes_completed_short,-0.809
passes_short,-0.8208
passes_completed_medium,-0.7738
passes_medium,-0.8081
passes_completed_long,-0.6881
passes_long,-0.6773
passes_total_distance,-0.8001
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8314
passes_switches,-0.6529
crosses,-0.4063
corner_kicks,-0.2751
passes_intercepted,-0.8531
passes_blocked,-0.797
dispossessed,-0.6311
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.4744
sca,-0.6475
gca,-0.4198
xg,-0.4943
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.6977
passes_into_penalty_area,-0.4983
progressive_passes,-0.7374
carry_progressive_distance,-0.8023
assisted_shots,-0.6196
fouled,-0.7961
pens_won,-0.3681
tackles,-0.7759
interceptions,-0.7673
blocks,-0.8715
tackles_won,-0.7488
dribble_tackles,-0.6943
dribbles_vs,-0.7916
pressures,-0.7987
pressure_regains,-0.822
clearances,-0.5796
errors,-0.5331
aerials_won,-0.5292
aerials_lost,-0.7195
ball_recoveries,-0.8514
pens_conceded,-0.4889
fouls,-0.7302
cards_yellow_red,-0.3235
