position,DM
minutes,0.8857
passes_completed,2.3477
passes,2.1439
dribbles_completed,0.5479
dribbles,0.3853
passes_completed_short,2.4335
passes_short,2.2901
passes_completed_medium,2.1053
passes_medium,1.9888
passes_completed_long,1.9006
passes_long,1.4866
passes_total_distance,2.1615
passes_free_kicks,1.6157
through_balls,0.5675
passes_pressure,2.3248
passes_switches,2.3025
crosses,0.7227
corner_kicks,3.5797
passes_intercepted,2.0066
passes_blocked,0.3991
dispossessed,0.787
goals,-0.0767
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.3778
shots_on_target,0.2989
sca,2.1984
gca,1.0529
xg,0.0555
crosses_into_penalty_area,0.1933
passes_into_final_third,2.0944
passes_into_penalty_area,0.7516
progressive_passes,1.7647
carry_progressive_distance,1.3125
assisted_shots,2.6303
fouled,1.3118
pens_won,1.9053
tackles,0.3726
interceptions,1.1916
blocks,0.5539
tackles_won,0.634
dribble_tackles,0.2148
dribbles_vs,0.7532
pressures,1.2342
pressure_regains,1.0828
clearances,-0.2511
errors,0.2502
aerials_won,-0.3257
aerials_lost,-0.366
ball_recoveries,0.8484
pens_conceded,-0.4889
fouls,0.6675
cards_yellow_red,-0.3235
