position,CB
minutes,2.4484
passes_completed,1.3808
passes,1.3771
dribbles_completed,-0.283
dribbles,-0.4066
passes_completed_short,0.9097
passes_short,0.914
passes_completed_medium,1.5498
passes_medium,1.5643
passes_completed_long,1.4909
passes_long,1.2816
passes_total_distance,1.4829
passes_free_kicks,1.1916
through_balls,-0.5
passes_pressure,1.1807
passes_switches,0.5511
crosses,-0.5337
corner_kicks,-0.2996
passes_intercepted,0.9342
passes_blocked,0.2994
dispossessed,-0.2465
goals,0.4506
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.2014
shots_on_target,0.1958
sca,-0.2488
gca,-0.3146
xg,0.1134
crosses_into_penalty_area,-0.2735
passes_into_final_third,1.0334
passes_into_penalty_area,-0.4373
progressive_passes,0.9249
carry_progressive_distance,1.1866
assisted_shots,-0.3167
fouled,0.4737
pens_won,-0.3681
tackles,1.9729
interceptions,4.3971
blocks,2.7452
tackles_won,1.4872
dribble_tackles,1.7656
dribbles_vs,1.3253
pressures,0.5364
pressure_regains,0.7192
clearances,4.2665
errors,5.733
aerials_won,2.3941
aerials_lost,0.9022
ball_recoveries,2.593
pens_conceded,3.2486
fouls,1.232
cards_yellow_red,-0.3235
