position,FW
minutes,-0.467
passes_completed,-0.4486
passes,-0.4182
dribbles_completed,-0.3585
dribbles,-0.3304
passes_completed_short,-0.2803
passes_short,-0.1953
passes_completed_medium,-0.5244
passes_medium,-0.4808
passes_completed_long,-0.5298
passes_long,-0.5609
passes_total_distance,-0.5195
passes_free_kicks,-0.542
through_balls,0.1405
passes_pressure,-0.1344
passes_switches,-0.434
crosses,-0.0967
corner_kicks,-0.2751
passes_intercepted,0.0207
passes_blocked,-0.1491
dispossessed,-0.1744
goals,0.846
assists,0.5763
pens_made,1.1384
pens_att,1.4703
shots_total,0.6523
shots_on_target,0.402
sca,0.1361
gca,0.1062
xg,0.9526
crosses_into_penalty_area,-0.0868
passes_into_final_third,-0.344
passes_into_penalty_area,0.3248
progressive_passes,-0.2179
carry_progressive_distance,-0.5383
assisted_shots,0.1515
fouled,-0.3897
pens_won,-0.3681
tackles,-0.7382
interceptions,-0.7673
blocks,-0.68
tackles_won,-0.7194
dribble_tackles,-0.8012
dribbles_vs,-0.6772
pressures,-0.5999
pressure_regains,-0.6323
clearances,-0.364
errors,-0.5331
aerials_won,0.8399
aerials_lost,-0.0541
ball_recoveries,-0.6646
pens_conceded,-0.4889
fouls,-0.0851
cards_yellow_red,-0.3235
