position,GK
minutes,2.0106
passes_completed,1.2299
passes,1.5123
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.3591
passes_short,-0.4308
passes_completed_medium,1.2257
passes_medium,0.9858
passes_completed_long,4.5359
passes_long,5.0941
passes_total_distance,2.6374
passes_free_kicks,3.0727
through_balls,-0.5
passes_pressure,0.3347
passes_switches,1.1714
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.498
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6063
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3626
passes_into_penalty_area,-0.6203
progressive_passes,-0.7634
carry_progressive_distance,0.3865
assisted_shots,-0.6196
fouled,-0.4913
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8076
dribble_tackles,-0.7477
dribbles_vs,-0.7916
pressures,-0.8916
pressure_regains,-0.8852
clearances,-0.5796
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.9305
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
