position,GK
minutes,1.8925
passes_completed,0.4813
passes,0.8284
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.3031
passes_short,-0.3756
passes_completed_medium,0.1422
passes_medium,0.0329
passes_completed_long,3.0041
passes_long,3.8888
passes_total_distance,1.5951
passes_free_kicks,4.2162
through_balls,-0.2865
passes_pressure,-0.1957
passes_switches,0.0039
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6943
passes_blocked,-0.5976
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3812
passes_into_penalty_area,-0.5898
progressive_passes,-0.7807
carry_progressive_distance,-0.0128
assisted_shots,-0.6472
fouled,-0.5167
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.8872
pressure_regains,-0.9089
clearances,-0.6002
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.5981
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,-0.3235
