position,GK
minutes,-0.5128
passes_completed,-0.6543
passes,-0.5979
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7903
passes_short,-0.8153
passes_completed_medium,-0.6154
passes_medium,-0.6687
passes_completed_long,-0.1946
passes_long,0.1096
passes_total_distance,-0.4849
passes_free_kicks,0.2694
through_balls,-0.5
passes_pressure,-0.8314
passes_switches,-0.5434
crosses,-0.6066
corner_kicks,-0.2996
passes_intercepted,-0.734
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.526
sca,-0.7162
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.7088
assisted_shots,-0.6747
fouled,-0.7707
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8488
pressures,-0.911
pressure_regains,-0.9168
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.6347
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,2.2462
