position,LW
minutes,0.2431
passes_completed,0.0244
passes,0.0484
dribbles_completed,0.422
dribbles,0.5681
passes_completed_short,0.3831
passes_short,0.4302
passes_completed_medium,-0.0891
passes_medium,-0.0448
passes_completed_long,-0.5158
passes_long,-0.5166
passes_total_distance,-0.1857
passes_free_kicks,-0.5052
through_balls,0.1405
passes_pressure,0.4925
passes_switches,-0.5434
crosses,0.486
corner_kicks,-0.3242
passes_intercepted,0.7753
passes_blocked,1.0469
dispossessed,1.1716
goals,-0.0767
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.2602
shots_on_target,0.2473
sca,0.3836
gca,0.5269
xg,0.3015
crosses_into_penalty_area,0.8469
passes_into_final_third,-0.1486
passes_into_penalty_area,0.4772
progressive_passes,0.0158
carry_progressive_distance,0.4349
assisted_shots,0.2892
fouled,-0.212
pens_won,-0.3681
tackles,0.4667
interceptions,0.0163
blocks,0.405
tackles_won,0.6634
dribble_tackles,0.1079
dribbles_vs,0.448
pressures,1.0203
pressure_regains,0.9168
clearances,-0.2613
errors,-0.5331
aerials_won,-0.1221
aerials_lost,1.0062
ball_recoveries,0.1124
pens_conceded,0.7569
fouls,0.56
cards_yellow_red,-0.3235
