position,LM
minutes,-1.0062
passes_completed,-0.8423
passes,-0.8848
dribbles_completed,-0.6858
dribbles,-0.6655
passes_completed_short,-0.8235
passes_short,-0.8429
passes_completed_medium,-0.7902
passes_medium,-0.8243
passes_completed_long,-0.7114
passes_long,-0.7271
passes_total_distance,-0.8195
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9059
passes_switches,-0.6894
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.797
dispossessed,-0.5831
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.526
sca,-0.6888
gca,-0.525
xg,-0.3351
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7349
passes_into_penalty_area,-0.6507
progressive_passes,-0.7547
carry_progressive_distance,-0.8386
assisted_shots,-0.6472
fouled,-0.8215
pens_won,-0.3681
tackles,-0.7947
interceptions,-0.7673
blocks,-0.8715
tackles_won,-0.7488
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.857
pressure_regains,-0.8457
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7402
ball_recoveries,-0.9037
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
