position,CM
minutes,-0.4392
passes_completed,-0.4047
passes,-0.4036
dribbles_completed,-0.5347
dribbles,-0.5436
passes_completed_short,-0.4109
passes_short,-0.4142
passes_completed_medium,-0.3422
passes_medium,-0.3608
passes_completed_long,-0.432
passes_long,-0.3392
passes_total_distance,-0.4085
passes_free_kicks,0.7121
through_balls,-0.073
passes_pressure,-0.542
passes_switches,-0.0691
crosses,0.2128
corner_kicks,1.0262
passes_intercepted,-0.3765
passes_blocked,-0.2488
dispossessed,-0.4629
goals,-0.0767
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0926
shots_on_target,-0.062
sca,0.0537
gca,0.1062
xg,-0.3062
crosses_into_penalty_area,-0.0868
passes_into_final_third,-0.2696
passes_into_penalty_area,-0.224
progressive_passes,-0.3997
carry_progressive_distance,-0.6781
assisted_shots,0.3443
fouled,-0.2881
pens_won,0.7686
tackles,-0.4558
interceptions,-0.696
blocks,-0.3184
tackles_won,-0.4252
dribble_tackles,-0.3734
dribbles_vs,-0.3911
pressures,-0.4271
pressure_regains,-0.6165
clearances,-0.364
errors,-0.5331
aerials_won,-0.4737
aerials_lost,-0.5531
ball_recoveries,-0.4517
pens_conceded,-0.4889
fouls,-0.542
cards_yellow_red,-0.3235
