position,RB
minutes,-0.0471
passes_completed,-0.0355
passes,-0.0024
dribbles_completed,0.0192
dribbles,0.0655
passes_completed_short,0.0866
passes_short,0.088
passes_completed_medium,-0.0308
passes_medium,0.0248
passes_completed_long,-0.3203
passes_long,-0.2201
passes_total_distance,-0.1234
passes_free_kicks,-0.2101
through_balls,-0.5
passes_pressure,-0.1125
passes_switches,-0.1786
crosses,0.4678
corner_kicks,-0.2996
passes_intercepted,0.3384
passes_blocked,0.1997
dispossessed,-0.1985
goals,-0.4721
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4847
shots_on_target,-0.4229
sca,-0.1526
gca,-0.1042
xg,-0.4653
crosses_into_penalty_area,1.0337
passes_into_final_third,-0.2137
passes_into_penalty_area,0.1114
progressive_passes,-0.192
carry_progressive_distance,0.2832
assisted_shots,-0.0963
fouled,0.0928
pens_won,-0.3681
tackles,0.8244
interceptions,0.7998
blocks,0.405
tackles_won,0.7223
dribble_tackles,0.9635
dribbles_vs,0.2573
pressures,0.0482
pressure_regains,-0.0
clearances,0.8989
errors,0.2502
aerials_won,0.0074
aerials_lost,-0.2205
ball_recoveries,0.0414
pens_conceded,-0.4889
fouls,-0.4076
cards_yellow_red,-0.3235
