position,RB
minutes,1.6646
passes_completed,1.4491
passes,1.593
dribbles_completed,0.3716
dribbles,0.7051
passes_completed_short,1.6747
passes_short,1.6996
passes_completed_medium,1.2858
passes_medium,1.4541
passes_completed_long,0.8623
passes_long,1.0932
passes_total_distance,1.2503
passes_free_kicks,1.0809
through_balls,0.1405
passes_pressure,1.6366
passes_switches,1.4815
crosses,2.0702
corner_kicks,2.6958
passes_intercepted,2.086
passes_blocked,1.7446
dispossessed,0.8831
goals,0.5824
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.9267
shots_on_target,1.0206
sca,1.7859
gca,0.6321
xg,0.1713
crosses_into_penalty_area,2.3409
passes_into_final_third,0.9776
passes_into_penalty_area,1.4832
progressive_passes,1.6954
carry_progressive_distance,0.9988
assisted_shots,2.0519
fouled,1.0579
pens_won,-0.3681
tackles,1.2574
interceptions,1.5122
blocks,1.9155
tackles_won,1.1636
dribble_tackles,1.6052
dribbles_vs,0.963
pressures,1.1586
pressure_regains,0.9721
clearances,1.402
errors,0.2502
aerials_won,0.6179
aerials_lost,0.5488
ball_recoveries,1.3714
pens_conceded,-0.4889
fouls,0.2643
cards_yellow_red,-0.3235
