position,AM
minutes,0.9263
passes_completed,0.3363
passes,0.4642
dribbles_completed,5.6084
dribbles,4.4514
passes_completed_short,0.6257
passes_short,0.7577
passes_completed_medium,0.1294
passes_medium,0.2744
passes_completed_long,0.0336
passes_long,0.0376
passes_total_distance,0.1844
passes_free_kicks,-0.1363
through_balls,0.9945
passes_pressure,1.1807
passes_switches,0.4417
crosses,3.0535
corner_kicks,0.6825
passes_intercepted,1.2122
passes_blocked,1.5951
dispossessed,2.9743
goals,0.7142
assists,2.8852
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.1423
shots_on_target,0.866
sca,2.1984
gca,1.684
xg,0.4607
crosses_into_penalty_area,3.7415
passes_into_final_third,0.3354
passes_into_penalty_area,1.8795
progressive_passes,0.5526
carry_progressive_distance,2.6528
assisted_shots,2.2998
fouled,2.861
pens_won,-0.3681
tackles,0.3914
interceptions,-0.0549
blocks,0.3199
tackles_won,0.2221
dribble_tackles,0.0009
dribbles_vs,0.1238
pressures,0.8129
pressure_regains,0.6323
clearances,-0.1895
errors,-0.5331
aerials_won,0.8029
aerials_lost,1.2557
ball_recoveries,0.4038
pens_conceded,-0.4889
fouls,0.8288
cards_yellow_red,-0.3235
