position,WB
minutes,1.3553
passes_completed,1.2189
passes,1.4461
dribbles_completed,0.2709
dribbles,0.3396
passes_completed_short,1.2041
passes_short,1.2967
passes_completed_medium,1.1874
passes_medium,1.4622
passes_completed_long,0.8623
passes_long,1.0461
passes_total_distance,1.1142
passes_free_kicks,0.0666
through_balls,-0.073
passes_pressure,1.3867
passes_switches,0.8065
crosses,2.3251
corner_kicks,-0.2996
passes_intercepted,1.7683
passes_blocked,2.0935
dispossessed,0.2101
goals,-0.2085
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0142
shots_on_target,-0.2682
sca,0.6723
gca,0.8425
xg,-0.3785
crosses_into_penalty_area,2.5277
passes_into_final_third,1.4709
passes_into_penalty_area,1.3003
progressive_passes,2.0417
carry_progressive_distance,0.9287
assisted_shots,0.3994
fouled,0.5753
pens_won,-0.3681
tackles,2.18
interceptions,2.5807
blocks,2.575
tackles_won,1.9285
dribble_tackles,2.7816
dribbles_vs,2.298
pressures,1.286
pressure_regains,1.4938
clearances,0.9707
errors,-0.5331
aerials_won,0.5254
aerials_lost,0.7151
ball_recoveries,1.5021
pens_conceded,0.7569
fouls,1.4202
cards_yellow_red,-0.3235
