position,AM
minutes,-0.4714
passes_completed,-0.2977
passes,-0.3068
dribbles_completed,0.2206
dribbles,0.0198
passes_completed_short,-0.1933
passes_short,-0.1953
passes_completed_medium,-0.3386
passes_medium,-0.343
passes_completed_long,-0.3203
passes_long,-0.2755
passes_total_distance,-0.321
passes_free_kicks,-0.1548
through_balls,-0.073
passes_pressure,-0.3535
passes_switches,0.0221
crosses,0.1218
corner_kicks,0.1178
passes_intercepted,-0.2574
passes_blocked,-0.0245
dispossessed,0.09
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3083
shots_on_target,-0.1651
sca,0.1774
gca,-0.1042
xg,-0.2917
crosses_into_penalty_area,-0.2735
passes_into_final_third,0.1586
passes_into_penalty_area,0.3857
progressive_passes,0.1024
carry_progressive_distance,-0.3409
assisted_shots,0.2066
fouled,-0.212
pens_won,-0.3681
tackles,-0.4181
interceptions,-0.6248
blocks,-0.5949
tackles_won,-0.3958
dribble_tackles,-0.5338
dribbles_vs,-0.4865
pressures,-0.2629
pressure_regains,-0.2529
clearances,-0.5591
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.4908
ball_recoveries,-0.448
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,-0.3235
