position,AM
minutes,0.694
passes_completed,1.8377
passes,1.8563
dribbles_completed,-0.1319
dribbles,-0.2238
passes_completed_short,1.6146
passes_short,1.5947
passes_completed_medium,1.8194
passes_medium,1.8576
passes_completed_long,1.7051
passes_long,1.6169
passes_total_distance,1.8083
passes_free_kicks,2.335
through_balls,2.9159
passes_pressure,1.9916
passes_switches,2.0653
crosses,0.9048
corner_kicks,4.0708
passes_intercepted,2.9201
passes_blocked,1.0968
dispossessed,0.2822
goals,-0.0767
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.4758
shots_on_target,0.3504
sca,2.6933
gca,1.7892
xg,0.1568
crosses_into_penalty_area,0.6602
passes_into_final_third,3.2206
passes_into_penalty_area,3.0075
progressive_passes,3.8945
carry_progressive_distance,0.7904
assisted_shots,3.0434
fouled,0.4483
pens_won,-0.3681
tackles,0.9562
interceptions,0.4081
blocks,0.4901
tackles_won,1.193
dribble_tackles,0.6961
dribbles_vs,1.1918
pressures,1.1629
pressure_regains,1.1539
clearances,-0.2613
errors,1.0334
aerials_won,-0.1776
aerials_lost,0.1122
ball_recoveries,0.8035
pens_conceded,-0.4889
fouls,0.2643
cards_yellow_red,2.2462
