position,LB
minutes,0.0455
passes_completed,0.8033
passes,0.7177
dribbles_completed,0.2458
dribbles,0.1569
passes_completed_short,0.918
passes_short,0.846
passes_completed_medium,0.9034
passes_medium,0.8885
passes_completed_long,0.0476
passes_long,0.0126
passes_total_distance,0.6223
passes_free_kicks,-0.2285
through_balls,-0.5
passes_pressure,0.2032
passes_switches,0.2045
crosses,1.9791
corner_kicks,-0.3242
passes_intercepted,0.6562
passes_blocked,0.7728
dispossessed,0.0419
goals,-0.4721
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.1906
shots_on_target,-0.3713
sca,0.1911
gca,0.6321
xg,-0.4219
crosses_into_penalty_area,2.9945
passes_into_final_third,0.4378
passes_into_penalty_area,1.6052
progressive_passes,1.1673
carry_progressive_distance,0.4295
assisted_shots,0.3994
fouled,-0.7199
pens_won,-0.3681
tackles,-0.0416
interceptions,-0.0906
blocks,0.0859
tackles_won,0.0161
dribble_tackles,0.3218
dribbles_vs,0.181
pressures,-0.2499
pressure_regains,-0.1818
clearances,0.0569
errors,2.5999
aerials_won,-0.1776
aerials_lost,-0.1581
ball_recoveries,0.0788
pens_conceded,-0.4889
fouls,-0.112
cards_yellow_red,-0.3235
