position,DM
minutes,-1.0313
passes_completed,-0.8465
passes,-0.8883
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.8297
passes_short,-0.8447
passes_completed_medium,-0.7884
passes_medium,-0.8227
passes_completed_long,-0.7253
passes_long,-0.7382
passes_total_distance,-0.8223
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.9146
passes_switches,-0.7259
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.797
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.8337
assisted_shots,-0.6472
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.7317
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.8743
pressure_regains,-0.9089
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.6779
ball_recoveries,-0.9
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
