position,LW
minutes,-0.8627
passes_completed,-0.7242
passes,-0.7316
dribbles_completed,-0.6606
dribbles,-0.635
passes_completed_short,-0.7095
passes_short,-0.7086
passes_completed_medium,-0.6573
passes_medium,-0.672
passes_completed_long,-0.6695
passes_long,-0.6191
passes_total_distance,-0.7127
passes_free_kicks,-0.5605
through_balls,-0.5
passes_pressure,-0.7963
passes_switches,-0.5982
crosses,-0.3152
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,-0.6475
dispossessed,-0.535
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.5593
progressive_passes,-0.5642
carry_progressive_distance,-0.6995
assisted_shots,-0.6196
fouled,-0.6945
pens_won,-0.3681
tackles,-0.5499
interceptions,-0.4823
blocks,-0.6162
tackles_won,-0.6605
dribble_tackles,-0.4804
dribbles_vs,-0.5818
pressures,-0.6863
pressure_regains,-0.6955
clearances,-0.5591
errors,-0.5331
aerials_won,-0.6032
aerials_lost,-0.7195
ball_recoveries,-0.7954
pens_conceded,-0.4889
fouls,-0.7302
cards_yellow_red,-0.3235
