position,WB
minutes,-0.3796
passes_completed,-0.6517
passes,-0.6529
dribbles_completed,-0.3585
dribbles,-0.3152
passes_completed_short,-0.498
passes_short,-0.4731
passes_completed_medium,-0.701
passes_medium,-0.6914
passes_completed_long,-0.6648
passes_long,-0.6579
passes_total_distance,-0.698
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.564
passes_switches,-0.6894
crosses,-0.5337
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.3983
dispossessed,0.2822
goals,-0.2085
assists,-0.1163
pens_made,0.4563
pens_att,0.3272
shots_total,-0.0926
shots_on_target,-0.1136
sca,-0.1526
gca,-0.1042
xg,0.07
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5674
passes_into_penalty_area,-0.224
progressive_passes,-0.4517
carry_progressive_distance,-0.6975
assisted_shots,-0.179
fouled,-0.2628
pens_won,0.7686
tackles,-0.6064
interceptions,-0.7673
blocks,-0.6375
tackles_won,-0.6017
dribble_tackles,-0.6943
dribbles_vs,-0.7153
pressures,-0.4573
pressure_regains,-0.4347
clearances,-0.4359
errors,-0.5331
aerials_won,-0.1591
aerials_lost,0.923
ball_recoveries,-0.7244
pens_conceded,0.7569
fouls,0.56
cards_yellow_red,-0.3235
