position,GK
minutes,0.2749
passes_completed,-0.4503
passes,-0.1814
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.7385
passes_short,-0.7693
passes_completed_medium,-0.4861
passes_medium,-0.5504
passes_completed_long,0.4806
passes_long,1.495
passes_total_distance,-0.0611
passes_free_kicks,1.1362
through_balls,-0.5
passes_pressure,-0.5859
passes_switches,-0.5252
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6943
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6888
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6325
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.4816
assisted_shots,-0.6472
fouled,-0.6691
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.9024
pressure_regains,-0.9168
clearances,-0.6104
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.3135
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
