position,CB
minutes,-0.2499
passes_completed,-0.2167
passes,-0.2573
dribbles_completed,-0.006
dribbles,-0.1325
passes_completed_short,-0.1933
passes_short,-0.2321
passes_completed_medium,-0.1911
passes_medium,-0.2069
passes_completed_long,-0.2504
passes_long,-0.2561
passes_total_distance,-0.2323
passes_free_kicks,-0.4314
through_balls,-0.073
passes_pressure,-0.3492
passes_switches,-0.434
crosses,-0.3698
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,-0.5229
dispossessed,-0.3667
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.3626
passes_into_penalty_area,-0.4069
progressive_passes,-0.2266
carry_progressive_distance,-0.0839
assisted_shots,-0.5645
fouled,0.1182
pens_won,-0.3681
tackles,0.2031
interceptions,0.1944
blocks,0.0433
tackles_won,0.1044
dribble_tackles,0.3218
dribbles_vs,0.2573
pressures,-0.2521
pressure_regains,-0.1502
clearances,0.5395
errors,1.0334
aerials_won,0.0259
aerials_lost,-0.0541
ball_recoveries,-0.1864
pens_conceded,-0.4889
fouls,-0.3539
cards_yellow_red,-0.3235
