position,CB
minutes,-0.075
passes_completed,0.3135
passes,0.1563
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.0481
passes_short,-0.1236
passes_completed_medium,0.5137
passes_medium,0.4251
passes_completed_long,0.434
passes_long,0.0625
passes_total_distance,0.3885
passes_free_kicks,0.0297
through_balls,-0.2865
passes_pressure,-0.2396
passes_switches,0.2228
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.498
dispossessed,-0.6552
goals,0.0551
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3083
shots_on_target,-0.1136
sca,-0.6063
gca,-0.4198
xg,-0.1615
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.0096
passes_into_penalty_area,-0.6203
progressive_passes,-0.3132
carry_progressive_distance,-0.1192
assisted_shots,-0.5921
fouled,-0.3643
pens_won,0.7686
tackles,-0.0981
interceptions,-0.3043
blocks,0.1922
tackles_won,-0.0427
dribble_tackles,-0.0526
dribbles_vs,-0.2957
pressures,-0.4444
pressure_regains,-0.3478
clearances,0.8475
errors,1.8167
aerials_won,0.5994
aerials_lost,0.0498
ball_recoveries,0.0377
pens_conceded,3.2486
fouls,-0.1388
cards_yellow_red,-0.3235
