position,LM
minutes,-0.5096
passes_completed,-0.548
passes,-0.5268
dribbles_completed,0.3465
dribbles,0.3092
passes_completed_short,-0.4151
passes_short,-0.4271
passes_completed_medium,-0.599
passes_medium,-0.5893
passes_completed_long,-0.5437
passes_long,-0.4196
passes_total_distance,-0.5833
passes_free_kicks,-0.1916
through_balls,-0.2865
passes_pressure,-0.4763
passes_switches,-0.1238
crosses,0.5952
corner_kicks,0.7316
passes_intercepted,-0.5751
passes_blocked,0.0004
dispossessed,-0.0062
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.1514
shots_on_target,-0.0104
sca,-0.1938
gca,-0.3146
xg,-0.3351
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.5953
passes_into_penalty_area,-0.5288
progressive_passes,-0.6248
carry_progressive_distance,-0.1681
assisted_shots,-0.1514
fouled,0.0166
pens_won,-0.3681
tackles,-0.3052
interceptions,-0.5892
blocks,-0.5524
tackles_won,-0.2781
dribble_tackles,0.0009
dribbles_vs,-0.1622
pressures,-0.3169
pressure_regains,-0.245
clearances,-0.5899
errors,-0.5331
aerials_won,-0.4737
aerials_lost,-0.3868
ball_recoveries,-0.4928
pens_conceded,-0.4889
fouls,-0.5958
cards_yellow_red,-0.3235
