position,CB
minutes,0.7159
passes_completed,1.5047
passes,1.2024
dribbles_completed,-0.6103
dribbles,-0.635
passes_completed_short,0.5365
passes_short,0.4302
passes_completed_medium,2.0251
passes_medium,1.8122
passes_completed_long,1.8913
passes_long,1.0378
passes_total_distance,1.7597
passes_free_kicks,0.4907
through_balls,-0.073
passes_pressure,0.5714
passes_switches,0.8795
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.2177
passes_blocked,-0.3983
dispossessed,-0.559
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2691
shots_on_target,-0.4229
sca,-0.3725
gca,-0.4198
xg,-0.2483
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.9031
passes_into_penalty_area,-0.5593
progressive_passes,0.518
carry_progressive_distance,1.0853
assisted_shots,-0.4268
fouled,-0.085
pens_won,-0.3681
tackles,0.5232
interceptions,0.693
blocks,0.7666
tackles_won,0.1633
dribble_tackles,0.3752
dribbles_vs,0.0285
pressures,-0.1463
pressure_regains,0.1581
clearances,1.6997
errors,0.2502
aerials_won,1.7095
aerials_lost,0.5904
ball_recoveries,1.0127
pens_conceded,-0.4889
fouls,-0.0313
cards_yellow_red,-0.3235
