position,CB
minutes,0.7624
passes_completed,0.2081
passes,0.313
dribbles_completed,-0.4592
dribbles,-0.498
passes_completed_short,-0.2389
passes_short,-0.2487
passes_completed_medium,0.3097
passes_medium,0.2663
passes_completed_long,0.9415
passes_long,1.2317
passes_total_distance,0.5644
passes_free_kicks,0.5645
through_balls,-0.5
passes_pressure,0.1374
passes_switches,0.0768
crosses,-0.5337
corner_kicks,-0.3242
passes_intercepted,-0.1382
passes_blocked,-0.473
dispossessed,-0.5109
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.5775
sca,-0.4688
gca,-0.525
xg,-0.4509
crosses_into_penalty_area,-0.4603
passes_into_final_third,0.0748
passes_into_penalty_area,-0.5898
progressive_passes,-0.2959
carry_progressive_distance,-0.2546
assisted_shots,-0.4268
fouled,-0.4151
pens_won,-0.3681
tackles,0.4102
interceptions,-0.1262
blocks,-0.0205
tackles_won,0.3986
dribble_tackles,0.2148
dribbles_vs,0.2383
pressures,0.0179
pressure_regains,0.1185
clearances,0.5703
errors,0.2502
aerials_won,0.2664
aerials_lost,0.3201
ball_recoveries,0.6093
pens_conceded,0.7569
fouls,0.2643
cards_yellow_red,-0.3235
