position,GK
minutes,-0.3334
passes_completed,-0.6079
passes,-0.4976
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.8235
passes_short,-0.8447
passes_completed_medium,-0.7065
passes_medium,-0.7449
passes_completed_long,0.3735
passes_long,0.6887
passes_total_distance,-0.1778
passes_free_kicks,1.2838
through_balls,-0.5
passes_pressure,-0.8226
passes_switches,-0.288
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.797
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6888
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5209
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.5954
assisted_shots,-0.6472
fouled,-0.7453
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.9045
pressure_regains,-0.9089
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,-0.56
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
