position,LW
minutes,1.1151
passes_completed,1.0309
passes,1.0087
dribbles_completed,1.4039
dribbles,1.4209
passes_completed_short,1.4529
passes_short,1.4347
passes_completed_medium,0.6593
passes_medium,0.7168
passes_completed_long,0.6761
passes_long,0.5252
passes_total_distance,0.8199
passes_free_kicks,0.2879
through_balls,1.8485
passes_pressure,1.7374
passes_switches,1.4815
crosses,0.7773
corner_kicks,0.707
passes_intercepted,1.7683
passes_blocked,0.6233
dispossessed,1.6523
goals,-0.0767
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.8287
shots_on_target,0.6082
sca,1.7722
gca,0.8425
xg,0.0121
crosses_into_penalty_area,0.4735
passes_into_final_third,1.4057
passes_into_penalty_area,1.6356
progressive_passes,1.3578
carry_progressive_distance,0.9104
assisted_shots,1.8867
fouled,4.5879
pens_won,-0.3681
tackles,0.4102
interceptions,1.2629
blocks,0.8517
tackles_won,0.4869
dribble_tackles,1.2308
dribbles_vs,0.8676
pressures,1.9255
pressure_regains,1.6282
clearances,-0.3127
errors,-0.5331
aerials_won,-0.2702
aerials_lost,0.2993
ball_recoveries,0.7027
pens_conceded,-0.4889
fouls,0.345
cards_yellow_red,-0.3235
