position,RB
minutes,-0.8444
passes_completed,-0.6037
passes,-0.6424
dribbles_completed,-0.3081
dribbles,-0.3152
passes_completed_short,-0.5001
passes_short,-0.5301
passes_completed_medium,-0.5917
passes_medium,-0.612
passes_completed_long,-0.6555
passes_long,-0.6496
passes_total_distance,-0.6393
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.6253
passes_switches,-0.6164
crosses,-0.2606
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,-0.3983
dispossessed,-0.4869
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.526
sca,-0.5238
gca,-0.4198
xg,-0.4943
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.4373
progressive_passes,-0.6422
carry_progressive_distance,-0.5733
assisted_shots,-0.4544
fouled,-0.7707
pens_won,-0.3681
tackles,-0.6064
interceptions,-0.696
blocks,-0.7226
tackles_won,-0.5723
dribble_tackles,-0.6408
dribbles_vs,-0.6581
pressures,-0.6798
pressure_regains,-0.7193
clearances,-0.477
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.6363
ball_recoveries,-0.7804
pens_conceded,0.7569
fouls,-0.6227
cards_yellow_red,-0.3235
