position,FW
minutes,0.034
passes_completed,-0.3381
passes,-0.3485
dribbles_completed,0.2709
dribbles,0.3092
passes_completed_short,-0.0647
passes_short,-0.0389
passes_completed_medium,-0.4843
passes_medium,-0.4743
passes_completed_long,-0.5065
passes_long,-0.5277
passes_total_distance,-0.4501
passes_free_kicks,-0.5974
through_balls,1.8485
passes_pressure,-0.0511
passes_switches,-0.434
crosses,-0.3334
corner_kicks,-0.3242
passes_intercepted,-0.0985
passes_blocked,-0.0993
dispossessed,0.763
goals,0.7142
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.9855
shots_on_target,1.2268
sca,0.5348
gca,1.3684
xg,0.9671
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.4557
passes_into_penalty_area,0.1724
progressive_passes,-0.192
carry_progressive_distance,-0.1532
assisted_shots,0.4545
fouled,-0.085
pens_won,3.042
tackles,-0.4558
interceptions,-0.7317
blocks,-0.3396
tackles_won,-0.3663
dribble_tackles,-0.5873
dribbles_vs,-0.3911
pressures,0.3247
pressure_regains,0.2608
clearances,-0.5386
errors,-0.5331
aerials_won,-0.3812
aerials_lost,0.5072
ball_recoveries,-0.377
pens_conceded,-0.4889
fouls,0.56
cards_yellow_red,-0.3235
