position,CB
minutes,-0.376
passes_completed,0.2739
passes,0.1174
dribbles_completed,-0.6103
dribbles,-0.6046
passes_completed_short,-0.0689
passes_short,-0.1236
passes_completed_medium,0.4754
passes_medium,0.37
passes_completed_long,0.5132
passes_long,0.1041
passes_total_distance,0.3906
passes_free_kicks,-0.2839
through_balls,-0.5
passes_pressure,-0.5333
passes_switches,0.5876
crosses,-0.5337
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.5478
dispossessed,-0.6071
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.565
gca,-0.4198
xg,-0.5088
crosses_into_penalty_area,-0.3669
passes_into_final_third,0.2237
passes_into_penalty_area,-0.5288
progressive_passes,-0.1227
carry_progressive_distance,-0.274
assisted_shots,-0.5645
fouled,-0.4913
pens_won,-0.3681
tackles,-0.324
interceptions,-0.4467
blocks,-0.3609
tackles_won,-0.1898
dribble_tackles,-0.3734
dribbles_vs,-0.5055
pressures,-0.5783
pressure_regains,-0.5296
clearances,-0.0149
errors,0.2502
aerials_won,-0.0481
aerials_lost,-0.4076
ball_recoveries,-0.1752
pens_conceded,-0.4889
fouls,-0.5689
cards_yellow_red,-0.3235
