position,DM
minutes,1.3008
passes_completed,1.5258
passes,1.5352
dribbles_completed,0.1451
dribbles,0.1873
passes_completed_short,1.6726
passes_short,1.7235
passes_completed_medium,1.4078
passes_medium,1.4622
passes_completed_long,0.8903
passes_long,0.8328
passes_total_distance,1.3269
passes_free_kicks,0.3432
through_balls,0.354
passes_pressure,1.7111
passes_switches,0.5694
crosses,0.049
corner_kicks,-0.3242
passes_intercepted,0.9342
passes_blocked,0.6732
dispossessed,0.4986
goals,0.3188
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.1619
shots_on_target,0.5566
sca,0.7411
gca,1.0529
xg,0.4607
crosses_into_penalty_area,0.1933
passes_into_final_third,1.8711
passes_into_penalty_area,0.3553
progressive_passes,1.1933
carry_progressive_distance,0.3373
assisted_shots,0.4545
fouled,1.9975
pens_won,-0.3681
tackles,2.3306
interceptions,2.5451
blocks,1.1283
tackles_won,2.5464
dribble_tackles,1.2843
dribbles_vs,0.7532
pressures,1.4804
pressure_regains,1.8416
clearances,1.1247
errors,1.0334
aerials_won,2.3386
aerials_lost,1.6715
ball_recoveries,1.9429
pens_conceded,-0.4889
fouls,3.0598
cards_yellow_red,-0.3235
