position,FW
minutes,-0.0479
passes_completed,-0.4814
passes,-0.4579
dribbles_completed,-0.2074
dribbles,-0.0715
passes_completed_short,-0.3031
passes_short,-0.2229
passes_completed_medium,-0.5681
passes_medium,-0.5488
passes_completed_long,-0.5717
passes_long,-0.5775
passes_total_distance,-0.566
passes_free_kicks,-0.5789
through_balls,0.5675
passes_pressure,-0.1738
passes_switches,-0.507
crosses,-0.3152
corner_kicks,-0.2996
passes_intercepted,-0.0985
passes_blocked,0.0502
dispossessed,0.1861
goals,0.846
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.6719
shots_on_target,0.866
sca,0.0262
gca,-0.3146
xg,0.6488
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.5395
passes_into_penalty_area,-0.0106
progressive_passes,-0.469
carry_progressive_distance,-0.5424
assisted_shots,0.0689
fouled,0.0674
pens_won,-0.3681
tackles,-0.437
interceptions,-0.4467
blocks,-0.2545
tackles_won,-0.3663
dribble_tackles,-0.4804
dribbles_vs,-0.3911
pressures,0.3031
pressure_regains,0.3715
clearances,-0.4667
errors,0.2502
aerials_won,0.3959
aerials_lost,1.526
ball_recoveries,-0.4816
pens_conceded,-0.4889
fouls,0.4256
cards_yellow_red,-0.3235
