position,GK
minutes,2.2945
passes_completed,1.1059
passes,1.3806
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,-0.0834
passes_short,-0.1824
passes_completed_medium,1.3914
passes_medium,1.1381
passes_completed_long,2.762
passes_long,3.8972
passes_total_distance,1.9102
passes_free_kicks,3.8289
through_balls,-0.5
passes_pressure,0.7116
passes_switches,0.9525
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.2971
passes_blocked,-0.6475
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4836
passes_into_penalty_area,-0.6507
progressive_passes,-0.7547
carry_progressive_distance,0.2783
assisted_shots,-0.5921
fouled,-0.3389
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.6772
pressures,-0.8959
pressure_regains,-0.9089
clearances,-0.5899
errors,1.8167
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.8297
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
