position,CM
minutes,0.6459
passes_completed,0.4804
passes,0.4461
dribbles_completed,0.5982
dribbles,0.6899
passes_completed_short,0.5448
passes_short,0.5645
passes_completed_medium,0.4317
passes_medium,0.4364
passes_completed_long,0.2524
passes_long,0.0902
passes_total_distance,0.4077
passes_free_kicks,-0.3207
through_balls,0.1405
passes_pressure,1.0579
passes_switches,0.5511
crosses,-0.0603
corner_kicks,-0.3242
passes_intercepted,0.259
passes_blocked,0.5984
dispossessed,0.9312
goals,-0.0767
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.2014
shots_on_target,-0.1136
sca,0.5486
gca,0.2114
xg,-0.176
crosses_into_penalty_area,0.4735
passes_into_final_third,0.8659
passes_into_penalty_area,0.3248
progressive_passes,0.5266
carry_progressive_distance,0.6003
assisted_shots,0.3719
fouled,0.2706
pens_won,-0.3681
tackles,1.3139
interceptions,1.0492
blocks,0.3624
tackles_won,1.3695
dribble_tackles,0.8565
dribbles_vs,1.2681
pressures,1.5366
pressure_regains,1.2014
clearances,0.211
errors,0.2502
aerials_won,0.7289
aerials_lost,0.528
ball_recoveries,0.882
pens_conceded,-0.4889
fouls,2.0921
cards_yellow_red,-0.3235
