position,FW
minutes,-0.2758
passes_completed,-0.4157
passes,-0.4133
dribbles_completed,0.3465
dribbles,0.233
passes_completed_short,-0.2617
passes_short,-0.245
passes_completed_medium,-0.4588
passes_medium,-0.4386
passes_completed_long,-0.5158
passes_long,-0.5027
passes_total_distance,-0.4691
passes_free_kicks,-0.5789
through_balls,-0.2865
passes_pressure,-0.2571
passes_switches,-0.434
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.0191
passes_blocked,0.0253
dispossessed,-0.1504
goals,-0.2085
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.171
shots_on_target,-0.2682
sca,-0.2076
gca,0.001
xg,-0.3641
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3161
passes_into_penalty_area,-0.1325
progressive_passes,-0.2266
carry_progressive_distance,-0.164
assisted_shots,-0.3167
fouled,-0.4913
pens_won,-0.3681
tackles,-0.1546
interceptions,-0.3043
blocks,-0.1694
tackles_won,-0.0721
dribble_tackles,-0.1595
dribbles_vs,-0.4102
pressures,-0.0318
pressure_regains,-0.0949
clearances,-0.1381
errors,-0.5331
aerials_won,-0.3072
aerials_lost,-0.0334
ball_recoveries,-0.1528
pens_conceded,-0.4889
fouls,-0.4076
cards_yellow_red,-0.3235
