position,RW
minutes,-0.1855
passes_completed,-0.4098
passes,-0.4307
dribbles_completed,0.1199
dribbles,0.2026
passes_completed_short,-0.2554
passes_short,-0.2597
passes_completed_medium,-0.4187
passes_medium,-0.4143
passes_completed_long,-0.5903
passes_long,-0.5692
passes_total_distance,-0.4918
passes_free_kicks,-0.5789
through_balls,-0.073
passes_pressure,-0.3009
passes_switches,-0.5982
crosses,-0.0239
corner_kicks,-0.2505
passes_intercepted,0.1398
passes_blocked,-0.3235
dispossessed,0.6428
goals,0.4506
assists,-0.1163
pens_made,-0.2258
pens_att,0.3272
shots_total,0.4562
shots_on_target,0.5566
sca,0.1774
gca,0.1062
xg,0.4173
crosses_into_penalty_area,0.2867
passes_into_final_third,-0.4371
passes_into_penalty_area,-0.0106
progressive_passes,-0.192
carry_progressive_distance,-0.2258
assisted_shots,-0.0413
fouled,0.1182
pens_won,-0.3681
tackles,-0.1357
interceptions,-0.3043
blocks,-0.212
tackles_won,-0.0133
dribble_tackles,-0.4269
dribbles_vs,-0.1813
pressures,0.4305
pressure_regains,0.4426
clearances,-0.5283
errors,0.2502
aerials_won,-0.3257
aerials_lost,0.029
ball_recoveries,-0.3546
pens_conceded,-0.4889
fouls,-0.1388
cards_yellow_red,-0.3235
