position,LB
minutes,-0.5024
passes_completed,-0.5118
passes,-0.5094
dribbles_completed,-0.3333
dribbles,-0.1477
passes_completed_short,-0.4711
passes_short,-0.4878
passes_completed_medium,-0.4533
passes_medium,-0.4386
passes_completed_long,-0.5531
passes_long,-0.4639
passes_total_distance,-0.5299
passes_free_kicks,-0.3576
through_balls,-0.5
passes_pressure,-0.6297
passes_switches,-0.5252
crosses,-0.2606
corner_kicks,-0.2751
passes_intercepted,-0.456
passes_blocked,-0.5229
dispossessed,-0.535
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.5775
sca,-0.51
gca,-0.525
xg,-0.393
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.3906
passes_into_penalty_area,-0.3764
progressive_passes,-0.3218
carry_progressive_distance,-0.5486
assisted_shots,-0.5095
fouled,-0.6437
pens_won,-0.3681
tackles,-0.2299
interceptions,-0.1974
blocks,-0.1056
tackles_won,-0.3958
dribble_tackles,-0.4804
dribbles_vs,-0.5437
pressures,-0.5545
pressure_regains,-0.5849
clearances,-0.0765
errors,-0.5331
aerials_won,-0.4367
aerials_lost,-0.5323
ball_recoveries,-0.489
pens_conceded,0.7569
fouls,0.1837
cards_yellow_red,-0.3235
