position,WB
minutes,-0.038
passes_completed,-0.0355
passes,-0.0407
dribbles_completed,0.1199
dribbles,0.0351
passes_completed_short,0.1239
passes_short,0.1027
passes_completed_medium,-0.0491
passes_medium,-0.0027
passes_completed_long,-0.3529
passes_long,-0.3531
passes_total_distance,-0.1402
passes_free_kicks,-0.3392
through_balls,-0.5
passes_pressure,-0.0774
passes_switches,-0.4522
crosses,0.1218
corner_kicks,-0.2996
passes_intercepted,-0.0985
passes_blocked,0.4489
dispossessed,0.0659
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.2626
gca,-0.3146
xg,-0.5088
crosses_into_penalty_area,0.4735
passes_into_final_third,-0.1672
passes_into_penalty_area,-0.1325
progressive_passes,-0.0361
carry_progressive_distance,-0.1959
assisted_shots,-0.2065
fouled,-0.3389
pens_won,-0.3681
tackles,0.6173
interceptions,0.6574
blocks,0.1071
tackles_won,0.5163
dribble_tackles,1.1239
dribbles_vs,0.1429
pressures,0.1583
pressure_regains,0.1739
clearances,0.0672
errors,-0.5331
aerials_won,-0.0851
aerials_lost,-0.1165
ball_recoveries,-0.0557
pens_conceded,0.7569
fouls,0.2643
cards_yellow_red,2.2462
