position,AM
minutes,-0.7247
passes_completed,-0.6214
passes,-0.6494
dribbles_completed,0.2206
dribbles,0.1112
passes_completed_short,-0.5996
passes_short,-0.6074
passes_completed_medium,-0.5881
passes_medium,-0.6104
passes_completed_long,-0.5298
passes_long,-0.5304
passes_total_distance,-0.6049
passes_free_kicks,-0.4867
through_balls,-0.2865
passes_pressure,-0.564
passes_switches,-0.3245
crosses,-0.206
corner_kicks,-0.0787
passes_intercepted,-0.4957
passes_blocked,-0.5727
dispossessed,-0.1504
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2495
shots_on_target,-0.4229
sca,-0.345
gca,-0.4198
xg,-0.4075
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.5115
passes_into_penalty_area,-0.2544
progressive_passes,-0.4863
carry_progressive_distance,-0.3922
assisted_shots,-0.4268
fouled,-0.5167
pens_won,-0.3681
tackles,-0.324
interceptions,-0.4823
blocks,-0.5524
tackles_won,-0.1898
dribble_tackles,0.0544
dribbles_vs,-0.2004
pressures,-0.291
pressure_regains,-0.4979
clearances,-0.5488
errors,-0.5331
aerials_won,-0.4737
aerials_lost,-0.4908
ball_recoveries,-0.7057
pens_conceded,-0.4889
fouls,-0.0582
cards_yellow_red,-0.3235
