position,LB
minutes,-0.2953
passes_completed,0.069
passes,0.0101
dribbles_completed,-0.4844
dribbles,-0.437
passes_completed_short,0.1716
passes_short,0.1156
passes_completed_medium,0.1148
passes_medium,0.0994
passes_completed_long,-0.2784
passes_long,-0.306
passes_total_distance,-0.0253
passes_free_kicks,-0.2101
through_balls,-0.2865
passes_pressure,0.1067
passes_switches,-0.5434
crosses,-0.1331
corner_kicks,-0.2996
passes_intercepted,-0.2574
passes_blocked,0.3991
dispossessed,-0.3908
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4455
shots_on_target,-0.4744
sca,-0.3863
gca,-0.4198
xg,-0.4219
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.0834
passes_into_penalty_area,-0.1935
progressive_passes,0.1543
carry_progressive_distance,-0.0779
assisted_shots,-0.2616
fouled,-0.6437
pens_won,-0.3681
tackles,-0.004
interceptions,-0.233
blocks,-0.212
tackles_won,0.0161
dribble_tackles,0.2148
dribbles_vs,0.0475
pressures,-0.2499
pressure_regains,-0.1581
clearances,0.0672
errors,-0.5331
aerials_won,-0.0296
aerials_lost,-0.1373
ball_recoveries,-0.2761
pens_conceded,-0.4889
fouls,0.0762
cards_yellow_red,-0.3235
