position,AM
minutes,1.162
passes_completed,0.9323
passes,0.905
dribbles_completed,1.1521
dribbles,0.8117
passes_completed_short,1.654
passes_short,1.6867
passes_completed_medium,0.5228
passes_medium,0.5855
passes_completed_long,-0.0549
passes_long,-0.1287
passes_total_distance,0.5313
passes_free_kicks,-0.2839
through_balls,2.0619
passes_pressure,1.2289
passes_switches,-0.1421
crosses,0.5588
corner_kicks,0.0195
passes_intercepted,1.4505
passes_blocked,1.3958
dispossessed,1.2196
goals,0.4506
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.1815
shots_on_target,1.0206
sca,1.9922
gca,1.5788
xg,0.8369
crosses_into_penalty_area,0.5668
passes_into_final_third,1.0148
passes_into_penalty_area,1.8185
progressive_passes,1.6868
carry_progressive_distance,1.4998
assisted_shots,1.9142
fouled,1.8197
pens_won,4.1787
tackles,1.1257
interceptions,0.1231
blocks,0.873
tackles_won,1.3401
dribble_tackles,0.5891
dribbles_vs,1.0965
pressures,1.582
pressure_regains,1.5728
clearances,-0.2613
errors,0.2502
aerials_won,0.2664
aerials_lost,1.2349
ball_recoveries,0.5943
pens_conceded,-0.4889
fouls,2.6835
cards_yellow_red,-0.3235
