position,GK
minutes,2.2997
passes_completed,0.5732
passes,0.9621
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.4711
passes_short,-0.5301
passes_completed_medium,0.6703
passes_medium,0.4851
passes_completed_long,2.5711
passes_long,3.8916
passes_total_distance,1.4187
passes_free_kicks,4.1793
through_balls,-0.2865
passes_pressure,0.2821
passes_switches,0.1863
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.5229
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.73
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6232
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,0.0014
assisted_shots,-0.6747
fouled,-0.7961
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.9045
pressure_regains,-0.901
clearances,-0.5591
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.6989
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,-0.3235
