position,GK
minutes,2.0818
passes_completed,0.1795
passes,0.8186
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.5395
passes_short,-0.589
passes_completed_medium,-0.08
passes_medium,-0.1745
passes_completed_long,2.4454
passes_long,4.54
passes_total_distance,1.2512
passes_free_kicks,3.6813
through_balls,-0.5
passes_pressure,0.133
passes_switches,0.2957
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6148
passes_blocked,-0.6973
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6475
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.2044
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,0.286
assisted_shots,-0.6196
fouled,-0.4659
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.9045
pressure_regains,-0.9089
clearances,-0.5899
errors,1.8167
aerials_won,-0.6772
aerials_lost,-0.7402
ball_recoveries,0.8035
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,-0.3235
