position,DM
minutes,0.0145
passes_completed,-0.1274
passes,-0.1215
dribbles_completed,-0.1067
dribbles,-0.2086
passes_completed_short,-0.2202
passes_short,-0.1898
passes_completed_medium,-0.0509
passes_medium,-0.0448
passes_completed_long,-0.0549
passes_long,-0.1065
passes_total_distance,-0.1093
passes_free_kicks,-0.5789
through_balls,0.1405
passes_pressure,0.1067
passes_switches,-0.0874
crosses,-0.3698
corner_kicks,-0.2751
passes_intercepted,-0.0588
passes_blocked,-0.0993
dispossessed,-0.2465
goals,-0.2085
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3671
shots_on_target,-0.3713
sca,-0.1938
gca,-0.2094
xg,-0.2338
crosses_into_penalty_area,-0.0868
passes_into_final_third,0.3726
passes_into_penalty_area,-0.3154
progressive_passes,0.137
carry_progressive_distance,-0.2804
assisted_shots,-0.1239
fouled,-0.4659
pens_won,-0.3681
tackles,0.1467
interceptions,0.3012
blocks,0.3837
tackles_won,0.3692
dribble_tackles,-0.106
dribbles_vs,0.2001
pressures,0.2836
pressure_regains,0.2608
clearances,-0.4256
errors,-0.5331
aerials_won,-0.3997
aerials_lost,-0.47
ball_recoveries,0.1087
pens_conceded,-0.4889
fouls,0.2106
cards_yellow_red,-0.3235
